epoch,lr,train_loss,val_loss,train_accuracy,train_precision_macro,train_recall_macro,train_f1_macro,train_precision_weighted,train_recall_weighted,train_f1_weighted,train_auc_macro_ovr,train_auc_weighted_ovr,train_nll,val_accuracy,val_precision_macro,val_recall_macro,val_f1_macro,val_precision_weighted,val_recall_weighted,val_f1_weighted,val_auc_macro_ovr,val_auc_weighted_ovr,val_nll
77,1.249444651847704e-05,0.09860243112542917,0.12148286534254546,0.9996765324276241,0.999691738594328,0.9996554100620262,0.9996733604203452,0.9996769312778984,0.9996765324276241,0.9996765206611636,,,0.017116985619155617,0.9923558026407228,0.9920104405398523,0.9920030347079425,0.9919923855073245,0.9923926105915232,0.9923558026407228,0.9923599289223465,,,0.04154908770446379
78,1.1474337861210562e-05,0.09881453658314791,0.12168941524104993,0.9996765324276241,0.9996558843771507,0.9996913580246913,0.9996734073850981,0.9996769776686046,0.9996765324276241,0.9996765439171937,,,0.01742118994791694,0.9923558026407228,0.9919051124024686,0.9921974390690136,0.9920402707377074,0.9923887994614619,0.9923558026407228,0.9923605921228555,,,0.041648215307504684
79,1.0492249381215497e-05,0.0987073381211637,0.12368973236870152,0.9998382662138121,0.9998457742134486,0.9998277050310131,0.9998366861335093,0.9998383659878936,0.9998382662138121,0.9998382632895053,,,0.017203952582518556,0.9923558026407228,0.9919051124024686,0.9921974390690136,0.9920402707377074,0.9923887994614619,0.9923558026407228,0.9923605921228555,0.9987315334040423,0.9987898921890235,0.0437971399790077
80,9.549150281252648e-06,0.09911510131900102,0.12284095519072816,0.9993530648552482,0.9993518353430285,0.9993518353430285,0.9993518353430285,0.9993530648552482,0.9993530648552482,0.9993530648552482,,,0.017702052561049328,0.9916608756080612,0.9912040919417812,0.9913857507573253,0.9912798511528444,0.9917022551552316,0.9916608756080612,0.9916659490006343,0.998869938518548,0.9989184015819548,0.04290275901603342
81,8.645971286271927e-06,0.09865710686108412,0.12165406294545007,0.9996765324276241,0.9996733840433588,0.9996733840433588,0.9996733840433588,0.9996765324276241,0.9996765324276241,0.9996765324276241,,,0.017322406069070265,0.9916608756080612,0.9912040919417812,0.9913857507573253,0.9912798511528444,0.9917022551552316,0.9916608756080612,0.9916659490006343,,,0.04197973199025837
82,7.78360372489927e-06,0.09844480973196786,0.1228577542462392,0.9998382662138121,0.9998278236914601,0.9998456790123457,0.9998366978746902,0.9998383776007171,0.9998382662138121,0.9998382691035074,,,0.01700236944821515,0.9923558026407228,0.9920104405398523,0.9920030347079425,0.9919923855073245,0.9923926105915232,0.9923558026407228,0.9923599289223465,0.9988450639444395,0.9988902692583592,0.042429546810017094
83,6.962898649802823e-06,0.0989345753007812,0.1221255990802786,0.9996765324276241,0.9996785403532088,0.9996733840433588,0.999675916119223,0.9996766289274965,0.9996765324276241,0.9996765315931683,,,0.01760714152709714,0.9923558026407228,0.9920104405398523,0.9920030347079425,0.9919923855073245,0.9923926105915232,0.9923558026407228,0.9923599289223465,,,0.042013217076054946
84,6.184665997806831e-06,0.09877781747214794,0.12151784720604746,0.9998382662138121,0.9998278236914601,0.9998456790123457,0.9998366978746902,0.9998383776007171,0.9998382662138121,0.9998382691035074,,,0.017267769203429928,0.9923558026407228,0.9920297476515012,0.9918086303468715,0.9919055514776922,0.9923756960630572,0.9923558026407228,0.9923527860309466,,,0.04239356066276858
85,5.449673790581619e-06,0.09867018158167248,0.12002098197900561,0.9996765324276241,0.9996733840433588,0.9996733840433588,0.9996733840433588,0.9996765324276241,0.9996765324276241,0.9996765324276241,,,0.017287364274853043,0.9930507296733843,0.992700885257065,0.9926203186585598,0.9926515779021265,0.9930701004738752,0.9930507296733843,0.9930516421540071,,,0.040292197806820085
86,4.75864737669904e-06,0.09845076443769969,0.12151005482553524,0.9998382662138121,0.9998278236914601,0.9998456790123457,0.9998366978746902,0.9998383776007171,0.9998382662138121,0.9998382691035074,,,0.017051559386598386,0.9930507296733843,0.992700885257065,0.9926203186585598,0.9926515779021265,0.9930701004738752,0.9930507296733843,0.9930516421540071,,,0.04228443578476331
87,4.112268715800961e-06,0.09895762161309715,0.12093192882074756,0.9995147986414362,0.9995241005414379,0.9995010890743719,0.9995125428758546,0.9995147836007665,0.9995147986414362,0.9995147391470337,,,0.01767997983186421,0.9923558026407228,0.9918945366589939,0.9920030347079425,0.991939814158437,0.9923797450375835,0.9923558026407228,0.9923585297718918,0.9988495907359698,0.9988949203479064,0.04068912204715765
88,3.5111757055874383e-06,0.09826041963876267,0.12036101993295034,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.016848387065181842,0.9930507296733843,0.992700885257065,0.9926203186585598,0.9926515779021265,0.9930701004738752,0.9930507296733843,0.9930516421540071,,,0.04115904359091087
89,2.9559615522887324e-06,0.09834720676946501,0.12118609588207513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.016953321200593233,0.9930507296733843,0.992700885257065,0.9926203186585598,0.9926515779021265,0.9930701004738752,0.9930507296733843,0.9930516421540071,0.9988199080565437,0.9988600861719013,0.04167070703040578
90,2.4471741852423276e-06,0.09845288181004161,0.12174744724378228,0.9998382662138121,0.9998278236914601,0.9998456790123457,0.9998366978746902,0.9998383776007171,0.9998382662138121,0.9998382691035074,,,0.01713985858095769,0.9930507296733843,0.992700885257065,0.9926203186585598,0.9926515779021265,0.9930701004738752,0.9930507296733843,0.9930516421540071,,,0.0415124355931854
91,1.9853157161528557e-06,0.0983735795051327,0.121298678224496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.016938930278599565,0.9930507296733843,0.992700885257065,0.9926203186585598,0.9926515779021265,0.9930701004738752,0.9930507296733843,0.9930516421540071,0.9988191183790072,0.9988647769983234,0.04140373831855485
92,1.5708419435684545e-06,0.09839847835255888,0.12151465441739087,0.9998382662138121,0.9998457742134486,0.9998277050310131,0.9998366861335093,0.9998383659878936,0.9998382662138121,0.9998382632895053,,,0.017062815500651314,0.9930507296733843,0.992700885257065,0.9926203186585598,0.9926515779021265,0.9930701004738752,0.9930507296733843,0.9930516421540071,,,0.04157316149913913
93,1.2041619030626358e-06,0.09881561111520838,0.12075992043520362,0.9995147986414362,0.9995241005414379,0.9995010890743719,0.9995125428758546,0.9995147836007665,0.9995147986414362,0.9995147391470337,,,0.01743072401060996,0.9930507296733843,0.992700885257065,0.9926203186585598,0.9926515779021265,0.9930701004738752,0.9930507296733843,0.9930516421540071,0.9988002573645655,0.9988489563293618,0.041143848400518414
94,8.856374635655655e-07,0.0991388768471022,0.12123067459561412,0.9995147986414362,0.9995294347459543,0.9995010890743719,0.9995151194652008,0.9995150728702111,0.9995147986414362,0.9995147865481153,0.9999876905031064,0.9999872586627636,0.017932064308618614,0.9930507296733843,0.992700885257065,0.9926203186585598,0.9926515779021265,0.9930701004738752,0.9930507296733843,0.9930516421540071,,,0.041202624528626317
95,6.155829702431181e-07,0.0984176288137597,0.12118003962663745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.017004231131515193,0.9930507296733843,0.992700885257065,0.9926203186585598,0.9926515779021265,0.9930701004738752,0.9930507296733843,0.9930516421540071,,,0.041649538663223594
96,3.9426493427611245e-07,0.09836567497775911,0.12147313646345688,0.9998382662138121,0.9998278236914601,0.9998456790123457,0.9998366978746902,0.9998383776007171,0.9998382662138121,0.9998382691035074,,,0.017220777657910427,0.9923558026407228,0.9920104405398523,0.9920030347079425,0.9919923855073245,0.9923926105915232,0.9923558026407228,0.9923599289223465,0.9987882980607881,0.9988379471957203,0.041631397842098586
97,2.2190176984600058e-07,0.09834855995661383,0.1214273392149688,0.9998382662138121,0.9998457742134486,0.9998277050310131,0.9998366861335093,0.9998383659878936,0.9998382662138121,0.9998382632895053,,,0.01691774564861199,0.9930507296733843,0.992700885257065,0.9926203186585598,0.9926515779021265,0.9930701004738752,0.9930507296733843,0.9930516421540071,,,0.041713811333284015
98,9.866357858642222e-08,0.09862563593158555,0.12151510718901842,0.9998382662138121,0.9998278236914601,0.9998456790123457,0.9998366978746902,0.9998383776007171,0.9998382662138121,0.9998382691035074,,,0.017442532812115278,0.9923558026407228,0.9920104405398523,0.9920030347079425,0.9919923855073245,0.9923926105915232,0.9923558026407228,0.9923599289223465,,,0.04163367827603382
99,2.467198171342004e-08,0.09831307157596955,0.12152838727680654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.016832716075882815,0.9923558026407228,0.9920104405398523,0.9920030347079425,0.9919923855073245,0.9923926105915232,0.9923558026407228,0.9923599289223465,,,0.04170890341554432
100,0.0,0.09818287628663507,0.12153837280483856,0.9998382662138121,0.9998278236914601,0.9998456790123457,0.9998366978746902,0.9998383776007171,0.9998382662138121,0.9998382691035074,,,0.016824443542503287,0.9923558026407228,0.9920104405398523,0.9920030347079425,0.9919923855073245,0.9923926105915232,0.9923558026407228,0.9923599289223465,0.9987866040636457,0.998836374109455,0.04171556714001103
