epoch,class_id,class_name,precision,recall_sensitivity,specificity,f1
83,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
84,0,glioma,0.992,0.9973190348525469,0.9971857410881801,0.9946524064171123
84,1,meningioma,0.9901639344262295,0.9805194805194806,0.9973474801061007,0.9853181076672105
84,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
84,3,pituitary,0.9859550561797753,0.9943342776203966,0.9953959484346224,0.9901269393511989
85,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
85,1,meningioma,0.9901960784313726,0.9837662337662337,0.9973474801061007,0.986970684039088
85,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
85,3,pituitary,0.9859550561797753,0.9943342776203966,0.9953959484346224,0.9901269393511989
86,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
86,1,meningioma,0.9901960784313726,0.9837662337662337,0.9973474801061007,0.986970684039088
86,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
86,3,pituitary,0.9859550561797753,0.9943342776203966,0.9953959484346224,0.9901269393511989
87,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
87,1,meningioma,0.9869706840390879,0.9837662337662337,0.9964633068081344,0.9853658536585367
87,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
87,3,pituitary,0.9859550561797753,0.9943342776203966,0.9953959484346224,0.9901269393511989
88,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
88,1,meningioma,0.9901960784313726,0.9837662337662337,0.9973474801061007,0.986970684039088
88,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
88,3,pituitary,0.9859550561797753,0.9943342776203966,0.9953959484346224,0.9901269393511989
89,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
89,1,meningioma,0.9901960784313726,0.9837662337662337,0.9973474801061007,0.986970684039088
89,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
89,3,pituitary,0.9859550561797753,0.9943342776203966,0.9953959484346224,0.9901269393511989
90,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
90,1,meningioma,0.9901960784313726,0.9837662337662337,0.9973474801061007,0.986970684039088
90,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
90,3,pituitary,0.9859550561797753,0.9943342776203966,0.9953959484346224,0.9901269393511989
91,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
91,1,meningioma,0.9901960784313726,0.9837662337662337,0.9973474801061007,0.986970684039088
91,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
91,3,pituitary,0.9859550561797753,0.9943342776203966,0.9953959484346224,0.9901269393511989
92,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
92,1,meningioma,0.9901960784313726,0.9837662337662337,0.9973474801061007,0.986970684039088
92,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
92,3,pituitary,0.9859550561797753,0.9943342776203966,0.9953959484346224,0.9901269393511989
93,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
93,1,meningioma,0.9901960784313726,0.9837662337662337,0.9973474801061007,0.986970684039088
93,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
93,3,pituitary,0.9859550561797753,0.9943342776203966,0.9953959484346224,0.9901269393511989
94,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
94,1,meningioma,0.9901960784313726,0.9837662337662337,0.9973474801061007,0.986970684039088
94,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
94,3,pituitary,0.9859550561797753,0.9943342776203966,0.9953959484346224,0.9901269393511989
95,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
95,1,meningioma,0.9901960784313726,0.9837662337662337,0.9973474801061007,0.986970684039088
95,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
95,3,pituitary,0.9859550561797753,0.9943342776203966,0.9953959484346224,0.9901269393511989
96,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
96,1,meningioma,0.9901960784313726,0.9837662337662337,0.9973474801061007,0.986970684039088
96,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
96,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
97,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
97,1,meningioma,0.9901960784313726,0.9837662337662337,0.9973474801061007,0.986970684039088
97,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
97,3,pituitary,0.9859550561797753,0.9943342776203966,0.9953959484346224,0.9901269393511989
98,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
98,1,meningioma,0.9901960784313726,0.9837662337662337,0.9973474801061007,0.986970684039088
98,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
98,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
99,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
99,1,meningioma,0.9901960784313726,0.9837662337662337,0.9973474801061007,0.986970684039088
99,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
99,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
100,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
100,1,meningioma,0.9901960784313726,0.9837662337662337,0.9973474801061007,0.986970684039088
100,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
100,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
